filename,label,full_path,session,left_x,left_y,left_z,right_x,right_y,right_z
Session_012/capture_0361.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0361.png,Session_012,-0.31,-0.35,0.12,-0.13,-0.34,0.17
Session_012/capture_0362.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0362.png,Session_012,-0.31,-0.27,0.18,-0.12,-0.25,0.17
Session_012/capture_0363.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0363.png,Session_012,-0.17,-0.26,0.14,-0.03,-0.27,0.16
Session_012/capture_0364.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0364.png,Session_012,-0.29,-0.23,0.11,0.14,-0.24,0.18
Session_012/capture_0365.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0365.png,Session_012,-0.31,-0.36,0.07,-0.13,-0.19,0.17
Session_012/capture_0366.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0366.png,Session_012,-0.35,-0.27,0.09,-0.18,-0.26,0.15
Session_012/capture_0367.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0367.png,Session_012,-0.28,-0.28,0.14,-0.12,-0.28,0.16
Session_012/capture_0368.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0368.png,Session_012,-0.32,-0.26,0.13,-0.03,-0.23,0.13
Session_012/capture_0369.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0369.png,Session_012,-0.28,-0.26,0.11,-0.11,-0.27,0.13
Session_012/capture_0370.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0370.png,Session_012,-0.34,-0.28,0.13,0.01,-0.25,0.15
Session_012/capture_0371.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0371.png,Session_012,-0.42,-0.24,0.15,-0.14,-0.24,0.19
Session_012/capture_0372.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0372.png,Session_012,-0.38,-0.46,0.04,-0.11,-0.31,0.26
Session_012/capture_0373.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0373.png,Session_012,-0.37,-0.47,0.03,-0.1,-0.3,0.27
Session_012/capture_0374.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0374.png,Session_012,-0.36,-0.46,0.04,-0.09,-0.3,0.27
Session_012/capture_0375.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0375.png,Session_012,-0.51,-0.3,0.18,0.03,-0.29,0.19
Session_012/capture_0376.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0376.png,Session_012,-0.35,-0.45,0.07,-0.09,-0.31,0.28
Session_012/capture_0377.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0377.png,Session_012,-0.37,-0.36,0.13,-0.07,-0.29,0.23
Session_012/capture_0378.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0378.png,Session_012,-0.33,-0.42,0.06,-0.1,-0.32,0.26
Session_012/capture_0379.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0379.png,Session_012,-0.32,-0.28,0.17,0.03,-0.25,0.16
Session_012/capture_0380.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0380.png,Session_012,-0.28,-0.31,0.15,-0.11,-0.3,0.27
Session_012/capture_0381.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0381.png,Session_012,-0.41,-0.16,0.2,-0.15,-0.21,0.21
Session_012/capture_0382.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0382.png,Session_012,-0.3,-0.38,0.12,-0.07,-0.29,0.22
Session_012/capture_0383.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0383.png,Session_012,-0.34,-0.43,0.03,-0.12,-0.3,0.26
Session_012/capture_0384.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0384.png,Session_012,-0.34,-0.44,0.05,-0.13,-0.32,0.27
Session_012/capture_0385.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0385.png,Session_012,-0.34,-0.42,0.07,-0.09,-0.32,0.28
Session_012/capture_0386.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0386.png,Session_012,-0.35,-0.41,0.07,-0.07,-0.33,0.28
Session_012/capture_0387.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0387.png,Session_012,-0.34,-0.42,0.07,-0.07,-0.32,0.26
Session_012/capture_0388.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0388.png,Session_012,-0.24,-0.57,0.01,-0.04,-0.36,0.29
Session_012/capture_0389.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0389.png,Session_012,-0.22,-0.62,0.02,-0.04,-0.33,0.3
Session_012/capture_0390.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0390.png,Session_012,-0.22,-0.62,0.02,-0.03,-0.34,0.3
Session_012/capture_0391.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0391.png,Session_012,-0.24,-0.53,0.01,-0.02,-0.24,0.23
Session_012/capture_0392.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0392.png,Session_012,-0.31,-0.43,0.04,-0.03,-0.15,0.28
Session_012/capture_0393.png,soldar,../capturas/capturas_256x256/capturasVR\Session_012/capture_0393.png,Session_012,-0.3,-0.42,0.05,-0.03,-0.16,0.29
Session_012/capture_0394.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0394.png,Session_012,-0.29,-0.42,0.05,-0.04,-0.15,0.29
Session_012/capture_0395.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0395.png,Session_012,-0.28,-0.39,0.06,0.03,0.06,0.24
Session_012/capture_0396.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0396.png,Session_012,-0.29,-0.43,0.03,-0.12,-0.16,0.26
Session_012/capture_0397.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0397.png,Session_012,-0.29,-0.41,0.05,-0.11,-0.13,0.28
Session_012/capture_0398.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0398.png,Session_012,-0.29,-0.41,0.06,-0.11,-0.27,0.27
Session_012/capture_0399.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0399.png,Session_012,-0.27,-0.41,0.08,-0.1,-0.31,0.28
Session_012/capture_0400.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0400.png,Session_012,-0.27,-0.4,0.07,-0.11,-0.32,0.26
Session_012/capture_0401.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0401.png,Session_012,-0.27,-0.42,0.07,-0.14,-0.26,0.25
Session_012/capture_0402.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0402.png,Session_012,-0.27,-0.42,0.08,-0.16,-0.26,0.26
Session_012/capture_0403.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0403.png,Session_012,-0.27,-0.41,0.07,-0.16,-0.24,0.27
Session_012/capture_0404.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0404.png,Session_012,-0.27,-0.42,0.08,-0.16,-0.26,0.27
Session_012/capture_0405.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0405.png,Session_012,-0.24,-0.43,0.05,-0.13,-0.47,0.03
Session_012/capture_0406.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0406.png,Session_012,-0.21,-0.44,0.01,-0.14,-0.48,0.0
Session_012/capture_0407.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0407.png,Session_012,-0.21,-0.44,0.02,-0.1,-0.47,0.04
Session_012/capture_0408.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0408.png,Session_012,-0.21,-0.45,0.03,-0.02,-0.49,0.09
Session_012/capture_0409.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0409.png,Session_012,-0.23,-0.38,0.06,-0.03,-0.44,0.07
Session_012/capture_0410.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0410.png,Session_012,-0.2,-0.36,0.05,0.03,-0.42,0.05
Session_012/capture_0411.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0411.png,Session_012,-0.23,-0.37,0.04,0.0,-0.36,0.04
Session_012/capture_0412.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0412.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0413.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0413.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0414.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0414.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0415.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0415.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0416.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0416.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0417.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0417.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0418.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0418.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0419.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0419.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0420.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0420.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0421.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0421.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0422.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0422.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0423.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0423.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0424.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0424.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0425.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0425.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_012/capture_0426.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_012/capture_0426.png,Session_012,0.0,0.0,0.0,0.0,0.0,0.0
Session_013/capture_0000.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0000.png,Session_013,0.23,-0.51,0.01,0.36,-0.48,0.06
Session_013/capture_0001.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0001.png,Session_013,0.21,-0.5,0.01,0.37,-0.48,0.08
Session_013/capture_0002.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0002.png,Session_013,0.22,-0.49,0.01,0.39,-0.46,0.09
Session_013/capture_0003.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0003.png,Session_013,0.22,-0.48,0.01,0.39,-0.45,0.09
Session_013/capture_0004.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0004.png,Session_013,0.21,-0.49,0.01,0.39,-0.46,0.09
Session_013/capture_0005.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0005.png,Session_013,0.22,-0.49,0.01,0.39,-0.46,0.09
Session_013/capture_0006.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0006.png,Session_013,0.23,-0.5,0.01,0.4,-0.16,0.44
Session_013/capture_0007.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0007.png,Session_013,0.24,-0.51,0.0,0.4,-0.27,0.42
Session_013/capture_0008.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0008.png,Session_013,0.24,-0.51,0.0,0.4,-0.29,0.4
Session_013/capture_0009.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0009.png,Session_013,0.24,-0.51,-0.01,0.41,-0.3,0.4
Session_013/capture_0010.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0010.png,Session_013,0.24,-0.51,0.0,0.56,-0.24,0.36
Session_013/capture_0011.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0011.png,Session_013,0.25,-0.51,0.0,0.67,-0.26,0.28
Session_013/capture_0012.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0012.png,Session_013,0.25,-0.52,0.0,0.66,-0.27,0.28
Session_013/capture_0013.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0013.png,Session_013,0.25,-0.52,0.01,0.39,-0.29,0.42
Session_013/capture_0014.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0014.png,Session_013,0.26,-0.53,0.0,0.67,-0.26,0.24
Session_013/capture_0015.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0015.png,Session_013,0.26,-0.52,0.0,0.66,-0.28,0.26
Session_013/capture_0016.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0016.png,Session_013,0.25,-0.52,0.01,0.38,-0.27,0.43
Session_013/capture_0017.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0017.png,Session_013,0.26,-0.53,0.0,0.67,-0.22,0.19
Session_013/capture_0018.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0018.png,Session_013,0.26,-0.53,0.0,0.66,-0.28,0.24
Session_013/capture_0019.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0019.png,Session_013,0.26,-0.52,0.0,0.61,-0.29,0.21
Session_013/capture_0020.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0020.png,Session_013,0.26,-0.52,0.0,0.52,-0.29,0.18
Session_013/capture_0021.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0021.png,Session_013,0.26,-0.53,0.0,0.66,-0.25,0.2
Session_013/capture_0022.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0022.png,Session_013,0.26,-0.52,0.0,0.66,-0.29,0.2
Session_013/capture_0023.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0023.png,Session_013,0.27,-0.52,0.0,1.0,-0.15,0.08
Session_013/capture_0024.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0024.png,Session_013,0.27,-0.53,0.0,0.94,-0.18,0.07
Session_013/capture_0025.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0025.png,Session_013,0.29,-0.52,0.01,0.74,-0.16,0.1
Session_013/capture_0026.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0026.png,Session_013,0.26,-0.51,0.01,0.35,-0.19,0.43
Session_013/capture_0027.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0027.png,Session_013,0.23,-0.33,0.08,0.38,-0.22,0.44
Session_013/capture_0028.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0028.png,Session_013,0.23,-0.31,0.38,0.38,-0.33,0.03
Session_013/capture_0029.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0029.png,Session_013,0.46,-0.28,0.32,0.34,-0.42,-0.01
Session_013/capture_0030.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0030.png,Session_013,0.35,-0.25,0.38,0.35,-0.42,-0.01
Session_013/capture_0031.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0031.png,Session_013,0.27,-0.25,0.35,0.35,-0.43,-0.01
Session_013/capture_0032.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0032.png,Session_013,0.47,-0.27,0.31,0.35,-0.43,-0.01
Session_013/capture_0033.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0033.png,Session_013,0.25,-0.26,0.44,0.36,-0.43,-0.01
Session_013/capture_0034.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0034.png,Session_013,0.38,-0.24,0.3,0.34,-0.43,-0.01
Session_013/capture_0035.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0035.png,Session_013,0.47,-0.28,0.29,0.35,-0.43,-0.01
Session_013/capture_0036.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0036.png,Session_013,0.21,-0.31,0.39,0.35,-0.43,-0.01
Session_013/capture_0037.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0037.png,Session_013,0.42,-0.26,0.28,0.34,-0.43,-0.02
Session_013/capture_0038.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0038.png,Session_013,0.48,-0.28,0.28,0.36,-0.43,-0.01
Session_013/capture_0039.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0039.png,Session_013,0.18,-0.27,0.24,0.39,-0.23,0.21
Session_013/capture_0040.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0040.png,Session_013,0.25,-0.46,0.01,0.41,-0.29,0.31
Session_013/capture_0041.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0041.png,Session_013,0.3,-0.47,0.02,0.61,-0.25,0.28
Session_013/capture_0042.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0042.png,Session_013,0.29,-0.48,0.02,0.45,-0.16,0.39
Session_013/capture_0043.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0043.png,Session_013,0.28,-0.49,0.01,0.55,-0.16,0.3
Session_013/capture_0044.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0044.png,Session_013,0.29,-0.49,0.01,0.62,-0.26,0.26
Session_013/capture_0045.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0045.png,Session_013,0.26,-0.49,0.0,0.53,-0.12,0.32
Session_013/capture_0046.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0046.png,Session_013,0.26,-0.48,0.01,0.42,-0.23,0.38
Session_013/capture_0047.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0047.png,Session_013,0.29,-0.49,0.0,0.62,-0.23,0.25
Session_013/capture_0048.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0048.png,Session_013,0.29,-0.49,0.0,0.62,-0.26,0.26
Session_013/capture_0049.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0049.png,Session_013,0.27,-0.49,0.0,0.37,-0.25,0.45
Session_013/capture_0050.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0050.png,Session_013,0.29,-0.5,0.0,0.62,-0.22,0.2
Session_013/capture_0051.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0051.png,Session_013,0.29,-0.5,0.0,0.61,-0.28,0.21
Session_013/capture_0052.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0052.png,Session_013,0.23,-0.25,0.43,0.41,-0.43,0.07
Session_013/capture_0053.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0053.png,Session_013,0.4,-0.27,0.32,0.35,-0.49,0.04
Session_013/capture_0054.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0054.png,Session_013,0.43,-0.28,0.33,0.34,-0.47,0.04
Session_013/capture_0055.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0055.png,Session_013,0.21,-0.32,0.38,0.34,-0.49,0.03
Session_013/capture_0056.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0056.png,Session_013,0.42,-0.28,0.31,0.33,-0.48,0.02
Session_013/capture_0057.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0057.png,Session_013,0.25,-0.25,0.45,0.34,-0.48,0.03
Session_013/capture_0058.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0058.png,Session_013,0.37,-0.26,0.31,0.35,-0.48,0.04
Session_013/capture_0059.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0059.png,Session_013,0.42,-0.28,0.3,0.37,-0.48,0.05
Session_013/capture_0060.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0060.png,Session_013,0.21,-0.3,0.38,0.37,-0.49,0.04
Session_013/capture_0061.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0061.png,Session_013,0.41,-0.27,0.28,0.37,-0.49,0.04
Session_013/capture_0062.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0062.png,Session_013,0.4,-0.28,0.28,0.38,-0.48,0.04
Session_013/capture_0063.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0063.png,Session_013,0.29,-0.48,0.01,0.36,-0.26,0.46
Session_013/capture_0064.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0064.png,Session_013,0.28,-0.5,0.03,0.58,-0.22,0.31
Session_013/capture_0065.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0065.png,Session_013,0.28,-0.5,0.01,0.59,-0.26,0.3
Session_013/capture_0066.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0066.png,Session_013,0.28,-0.5,0.01,0.72,-0.18,0.2
Session_013/capture_0067.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0067.png,Session_013,0.3,-0.5,0.03,1.07,-0.17,0.04
Session_013/capture_0068.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0068.png,Session_013,0.28,-0.5,0.03,0.37,-0.19,0.48
Session_013/capture_0069.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0069.png,Session_013,0.29,-0.5,0.01,0.56,-0.2,0.29
Session_013/capture_0070.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0070.png,Session_013,0.28,-0.5,0.01,0.58,-0.23,0.27
Session_013/capture_0071.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0071.png,Session_013,0.26,-0.51,0.01,0.44,-0.21,0.35
Session_013/capture_0072.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0072.png,Session_013,0.28,-0.52,0.0,0.59,-0.26,0.25
Session_013/capture_0073.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0073.png,Session_013,0.28,-0.51,0.0,0.58,-0.26,0.24
Session_013/capture_0074.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0074.png,Session_013,0.26,-0.51,0.01,0.42,-0.23,0.38
Session_013/capture_0075.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0075.png,Session_013,0.28,-0.51,0.0,0.58,-0.26,0.23
Session_013/capture_0076.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0076.png,Session_013,0.24,-0.27,0.42,0.45,-0.41,0.1
Session_013/capture_0077.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0077.png,Session_013,0.38,-0.27,0.31,0.43,-0.45,0.08
Session_013/capture_0078.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0078.png,Session_013,0.39,-0.26,0.27,0.44,-0.45,0.08
Session_013/capture_0079.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0079.png,Session_013,0.39,-0.29,0.33,0.4,-0.47,0.08
Session_013/capture_0080.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0080.png,Session_013,0.26,-0.23,0.42,0.37,-0.46,0.11
Session_013/capture_0081.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0081.png,Session_013,0.37,-0.27,0.31,0.45,-0.46,0.12
Session_013/capture_0082.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0082.png,Session_013,0.22,-0.26,0.44,0.44,-0.47,0.12
Session_013/capture_0083.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0083.png,Session_013,0.37,-0.27,0.28,0.43,-0.46,0.09
Session_013/capture_0084.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0084.png,Session_013,0.31,-0.27,0.32,0.42,-0.46,0.1
Session_013/capture_0085.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0085.png,Session_013,0.35,-0.3,0.27,0.45,-0.41,0.14
Session_013/capture_0086.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0086.png,Session_013,0.36,-0.3,0.28,0.45,-0.44,0.13
Session_013/capture_0087.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0087.png,Session_013,0.37,-0.29,0.26,0.45,-0.44,0.13
Session_013/capture_0088.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0088.png,Session_013,0.47,-0.31,0.21,0.55,-0.41,0.13
Session_013/capture_0089.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0089.png,Session_013,0.39,-0.41,0.12,0.49,-0.34,0.14
Session_013/capture_0090.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0090.png,Session_013,0.3,-0.43,0.1,0.43,-0.29,0.22
Session_013/capture_0091.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0091.png,Session_013,0.31,-0.43,0.1,0.45,-0.29,0.21
Session_013/capture_0092.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0092.png,Session_013,0.33,-0.43,0.1,0.55,-0.25,0.22
Session_013/capture_0093.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0093.png,Session_013,0.35,-0.43,0.1,0.48,-0.24,0.22
Session_013/capture_0094.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0094.png,Session_013,0.36,-0.43,0.11,0.49,-0.27,0.24
Session_013/capture_0095.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0095.png,Session_013,0.35,-0.26,0.19,0.48,-0.33,0.15
Session_013/capture_0096.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0096.png,Session_013,0.38,-0.29,0.25,0.46,-0.35,0.15
Session_013/capture_0097.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0097.png,Session_013,0.38,-0.29,0.26,0.47,-0.36,0.15
Session_013/capture_0098.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0098.png,Session_013,0.39,-0.26,0.28,0.47,-0.36,0.15
Session_013/capture_0099.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0099.png,Session_013,0.45,-0.23,0.25,0.52,-0.36,0.14
Session_013/capture_0100.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0100.png,Session_013,0.46,-0.24,0.26,0.53,-0.36,0.13
Session_013/capture_0101.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0101.png,Session_013,0.26,-0.32,0.16,0.5,-0.21,0.18
Session_013/capture_0102.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_013/capture_0102.png,Session_013,0.28,-0.37,0.13,0.48,-0.13,0.3
